Code,Name,ListingDate,Shares,ListingBoard,Sector,LastPrice,MarketCap,MinutesFirstAdded,MinutesLastUpdated,HourlyFirstAdded,HourlyLastUpdated,DailyFirstAdded,DailyLastUpdated
STAA,Sumber Tani Agung Resources Tb,2022-03-10,10903372600,Utama,Consumer Non-Cyclicals,1140,12429844764000,2022-03-10 09:00:00,2022-10-14 15:59:00,2022-03-10 09:00:00,2022-10-14 16:00:00,2022-03-10,2022-10-14
STAR,Buana Artha Anugerah Tbk.,2011-07-13,4800000602,Utama,Financials,121,580800072842,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2011-07-13,2022-10-14
STTP,Siantar Top Tbk.,1996-12-16,1310000000,Pengembangan,Consumer Non-Cyclicals,7625,9988750000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
SUGI,Sugih Energy Tbk.,2002-06-19,24811541414,Pengembangan,Energy,,,,,,,,
SULI,SLJ Global Tbk.,1994-03-21,3986916802,Utama,Basic Materials,154,613985187508,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
SUPR,Solusi Tunas Pratama Tbk.,2011-10-11,1137579698,Pengembangan,Infrastructures,38675,43995894820150,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2011-10-11,2022-10-14
SURE,Super Energy Tbk.,2018-10-05,1497576771,Pengembangan,Energy,1795,2688150303945,2021-11-01 09:00:00,2022-10-07 15:59:00,2020-04-16 09:00:00,2022-10-07 16:00:00,2018-10-05,2022-10-14
SWAT,Sriwahana Adityakarta Tbk.,2018-06-08,3019200000,Pengembangan,Basic Materials,57,172094400000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2018-06-08,2022-10-14
SWID,Saraswanti Indoland Developmen,2022-07-07,5385000000,Pengembangan,Properties & Real Estate,120,646200000000,2022-07-07 09:00:00,2022-10-14 15:59:00,2022-07-07 09:00:00,2022-10-14 16:00:00,2022-07-07,2022-10-14
TALF,Tunas Alfin Tbk.,2014-01-17,1353435000,Pengembangan,Basic Materials,344,465581640000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2014-01-17,2022-10-14
TAMA,Lancartama Sejati Tbk.,2020-02-10,1000000005,Pengembangan,Infrastructures,50,50000000250,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2020-02-10,2022-10-14
TAMU,Pelayaran Tamarin Samudra Tbk.,2017-05-10,37500000000,Pengembangan,Energy,50,1875000000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2017-05-10,2022-10-14
TAPG,Triputra Agro Persada Tbk.,2021-04-12,19852540000,Utama,Consumer Non-Cyclicals,645,12804888300000,2021-11-01 09:00:00,2022-10-14 15:59:00,2021-04-12 09:00:00,2022-10-14 16:00:00,2021-04-12,2022-10-14
TARA,Agung Semesta Sejahtera Tbk.,2014-07-11,10069645750,Utama,Properties & Real Estate,50,503482287500,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2014-07-11,2022-10-14
TAXI,Express Transindo Utama Tbk.,2012-11-02,10223647156,Utama,Transportation & Logistic,50,511182357800,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2012-11-02,2022-10-14
TAYS,Jaya Swarasa Agung Tbk.,2021-12-06,1098920000,Pengembangan,Consumer Non-Cyclicals,484,531877280000,2021-12-06 09:00:00,2022-10-14 15:59:00,2021-12-06 09:00:00,2022-10-14 16:00:00,2021-12-06,2022-10-14
TBIG,Tower Bersama Infrastructure T,2010-10-26,22656999445,Utama,Infrastructures,2530,57322208595850,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2010-10-26,2022-10-14
TBLA,Tunas Baru Lampung Tbk.,2000-02-14,5342098939,Utama,Consumer Non-Cyclicals,730,3899732225470,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
TBMS,Tembaga Mulia Semanan Tbk.,1990-05-23,367340000,Pengembangan,Basic Materials,1565,574887100000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
TCID,Mandom Indonesia Tbk.,1993-09-30,201066667,Utama,Consumer Non-Cyclicals,6100,1226506668700,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
TCPI,Transcoal Pacific Tbk.,2018-07-06,5000000000,Pengembangan,Energy,9300,46500000000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2018-07-06,2022-10-14
TDPM,Tridomain Performance Material,2018-04-09,10485050500,Utama,Basic Materials,119,1247721009500,,,2020-04-16 09:00:00,2022-04-15 16:00:00,2018-04-09,2022-10-14
TEBE,Dana Brata Luhur Tbk.,2019-11-18,1285000000,Pengembangan,Energy,800,1028000000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2019-11-18,2022-10-14
TECH,Indosterling Technomedia Tbk.,2020-06-04,1256300000,Pengembangan,Technology,4940,6206122000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-06-04 09:00:00,2022-10-14 16:00:00,2020-06-04,2022-10-14
TELE,Tiphone Mobile Indonesia Tbk.,2012-01-12,7302194889,Utama,Consumer Cyclicals,50,365109744450,2022-06-06 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2012-01-12,2022-10-14
TFAS,Telefast Indonesia Tbk.,2019-09-17,1666666500,Pengembangan,Technology,3330,5549999445000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2019-09-17,2022-10-14
TFCO,Tifico Fiber Indonesia Tbk.,1980-02-26,4823076400,Pengembangan,Consumer Cyclicals,640,3086768896000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
TGKA,Tigaraksa Satria Tbk.,1990-06-11,918492750,Pengembangan,Consumer Non-Cyclicals,7200,6613147800000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
TGRA,Terregra Asia Energy Tbk.,2017-05-16,2750000000,Utama,Infrastructures,50,137500000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2017-05-16,2022-10-14
TIFA,KDB Tifa Finance Tbk.,2011-07-08,3552213000,Pengembangan,Financials,500,1776106500000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2011-07-08,2022-10-14
TINS,Timah Tbk.,1995-10-19,7447753454,Utama,Basic Materials,1320,9831034559280,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
TIRA,Tira Austenite Tbk,1993-07-27,588000000,Pengembangan,Industrials,406,238728000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
TIRT,Tirta Mahakam Resources Tbk,1999-12-13,1011774750,Utama,Basic Materials,57,57671160750,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
TKIM,Pabrik Kertas Tjiwi Kimia Tbk.,1990-04-03,3113223570,Utama,Basic Materials,7225,22493040293250,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
TLDN,Teladan Prima Agro Tbk.,2022-04-12,12946530200,Utama,Consumer Non-Cyclicals,585,7573720167000,2022-04-12 09:00:00,2022-10-14 15:59:00,2022-04-12 09:00:00,2022-10-14 16:00:00,2022-04-12,2022-10-14
TLKM,Telkom Indonesia (Persero) Tbk,1995-11-14,99062216600,Utama,Infrastructures,4290,424976909214000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
TMAS,Temas Tbk.,2003-07-09,5705150000,Utama,Transportation & Logistic,1845,10526001750000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2003-07-09,2022-10-14
TMPO,Tempo Intimedia Tbk.,2001-01-08,1058333250,Pengembangan,Consumer Cyclicals,120,126999990000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
TNCA,Trimuda Nuansa Citra Tbk.,2018-06-28,421640000,Pengembangan,Transportation & Logistic,380,160223200000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2018-06-28,2022-10-14
TOBA,TBS Energi Utama Tbk.,2012-07-06,8049964000,Utama,Energy,700,5634974800000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2012-07-06,2022-10-14
TOOL,Rohartindo Nusantara Luas Tbk.,2022-08-09,2050000000,Pengembangan,Consumer Cyclicals,84,172200000000,2022-08-09 09:00:00,2022-10-14 15:59:00,2022-08-09 09:00:00,2022-10-14 16:00:00,2022-08-09,2022-10-14
TOPS,Totalindo Eka Persada Tbk.,2017-06-16,33330000000,Utama,Infrastructures,50,1666500000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2017-06-16,2022-10-14
TOTL,Total Bangun Persada Tbk.,2006-07-25,3410000000,Utama,Infrastructures,300,1023000000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2006-07-25,2022-10-14
TOTO,Surya Toto Indonesia Tbk.,1990-10-30,10320000000,Pengembangan,Industrials,250,2580000000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
TOWR,Sarana Menara Nusantara Tbk.,2010-03-08,51014625000,Utama,Infrastructures,1175,59942184375000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2010-03-08,2022-10-14
TOYS,Sunindo Adipersada Tbk.,2020-08-06,1435000297,Pengembangan,Consumer Cyclicals,83,119105024651,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-08-06 09:00:00,2022-10-14 16:00:00,2020-08-06,2022-10-14
TPIA,Chandra Asri Petrochemical Tbk,2008-05-26,21627886273,Pengembangan,Basic Materials,2430,52555763643390,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2008-05-26,2022-10-14
TPMA,Trans Power Marine Tbk.,2013-02-20,2633300000,Pengembangan,Energy,368,969054400000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2013-02-20,2022-10-14
TRAM,Trada Alam Minera Tbk.,2008-09-10,49643627934,Utama,Energy,,,,,,,2008-09-10,2022-10-14
TRGU,Cerestar Indonesia Tbk.,2022-07-08,7945412700,Pengembangan,Consumer Non-Cyclicals,230,1827444921000,2022-07-08 09:00:00,2022-10-14 15:59:00,2022-07-08 09:00:00,2022-10-14 16:00:00,2022-07-08,2022-10-14
TRIL,Triwira Insanlestari Tbk.,2008-01-28,1200000000,Pengembangan,Industrials,,,,,,,,
TRIM,Trimegah Sekuritas Indonesia T,2000-01-31,7109300000,Utama,Financials,258,1834199400000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
TRIN,Perintis Triniti Properti Tbk.,2020-01-15,4399330905,Pengembangan,Properties & Real Estate,272,1196618006160,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2020-01-15,2022-10-14
TRIO,Trikomsel Oke Tbk.,2009-04-14,26007494645,Utama,Consumer Cyclicals,,,,,,,,
TRIS,Trisula International Tbk.,2012-06-28,3141443806,Pengembangan,Consumer Cyclicals,160,502631008960,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2012-06-28,2022-10-14
TRJA,Transkon Jaya Tbk.,2020-08-27,1510200000,Pengembangan,Transportation & Logistic,238,359427600000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-08-27 09:00:00,2022-10-14 16:00:00,2020-08-27,2022-10-14
TRST,Trias Sentosa Tbk.,1990-07-02,2808000000,Utama,Basic Materials,740,2077920000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
TRUE,Triniti Dinamik Tbk.,2021-06-10,7570888280,Pengembangan,Properties & Real Estate,55,416398855400,2021-11-01 09:00:00,2022-10-14 15:59:00,2021-06-10 09:00:00,2022-10-14 16:00:00,2021-06-10,2022-10-14
TRUK,Guna Timur Raya Tbk.,2018-05-23,435000000,Pengembangan,Transportation & Logistic,115,50025000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2018-05-23,2022-10-14
TRUS,Trust Finance Indonesia Tbk,2002-11-28,800000000,Pengembangan,Financials,402,321600000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2002-11-28,2022-10-14
TSPC,Tempo Scan Pacific Tbk.,1994-06-17,4509864300,Utama,Healthcare,1340,6043218162000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
TUGU,Asuransi Tugu Pratama Indonesi,2018-05-28,1777777800,Pengembangan,Financials,2600,4622222280000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2018-05-28,2022-10-14
TURI,Tunas Ridean Tbk.,1995-05-16,5580000000,Utama,Consumer Cyclicals,1580,8816400000000,2021-11-01 09:00:00,2022-05-27 15:59:00,2020-04-16 09:00:00,2022-05-27 16:00:00,2001-04-16,2022-10-14
UANG,Pakuan Tbk.,2020-07-06,1210000000,Pengembangan,Consumer Cyclicals,515,623150000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-07-06 09:00:00,2022-10-14 16:00:00,2020-07-06,2022-10-14
UCID,Uni-Charm Indonesia Tbk.,2019-12-20,4156572300,Utama,Consumer Non-Cyclicals,1075,4468315222500,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2019-12-20,2022-10-14
UFOE,Damai Sejahtera Abadi Tbk.,2021-02-01,2287500000,Utama,Consumer Cyclicals,492,1125450000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2021-02-01 09:00:00,2022-10-14 16:00:00,2021-02-01,2022-10-14
ULTJ,Ultra Jaya Milk Industry & Tra,1990-07-02,11553528000,Utama,Consumer Non-Cyclicals,1355,15655030440000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
UNIC,Unggul Indah Cahaya Tbk.,1989-11-06,383331363,Utama,Basic Materials,10725,4111228868175,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
UNIQ,Ulima Nitra Tbk.,2021-03-08,3138983000,Utama,Energy,67,210311861000,2021-11-01 09:00:00,2022-10-14 15:59:00,2021-03-08 09:00:00,2022-10-14 16:00:00,2021-03-08,2022-10-14
UNIT,Nusantara Inti Corpora Tbk,2002-04-18,75422200,Pengembangan,Consumer Cyclicals,316,23833415200,,,2020-04-16 09:00:00,2022-04-15 16:00:00,2002-04-18,2022-10-14
UNSP,Bakrie Sumatera Plantations Tb,1990-03-06,2500162344,Utama,Consumer Non-Cyclicals,137,342522241128,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
UNTR,United Tractors Tbk.,1989-09-19,3730135136,Utama,Industrials,33750,125892060840000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
UNVR,Unilever Indonesia Tbk.,1982-01-11,38150000000,Utama,Consumer Non-Cyclicals,4810,183501500000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
URBN,Urban Jakarta Propertindo Tbk.,2018-12-10,3232122640,Pengembangan,Properties & Real Estate,184,594710565760,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2018-12-10,2022-10-14
UVCR,Trimegah Karya Pratama Tbk.,2021-07-27,2000075630,Akselerasi,Technology,93,186007033590,2021-11-01 09:00:00,2022-10-14 15:59:00,2021-07-27 09:00:00,2022-10-14 16:00:00,2021-07-27,2022-10-14
VICI,Victoria Care Indonesia Tbk.,2020-12-17,6708000000,Utama,Consumer Non-Cyclicals,550,3689400000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-12-17 09:00:00,2022-10-14 16:00:00,2020-12-17,2022-10-14
VICO,Victoria Investama Tbk.,2013-07-08,9150094680,Utama,Financials,288,2635227267840,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2013-07-08,2022-10-14
VINS,Victoria Insurance Tbk.,2015-09-28,1460573616,Pengembangan,Financials,136,198638011776,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2015-09-28,2022-10-14
VIVA,Visi Media Asia Tbk.,2011-11-21,16464270400,Utama,Consumer Cyclicals,50,823213520000,2021-11-01 09:00:00,2022-07-29 15:59:00,2020-04-16 09:00:00,2022-07-29 16:00:00,2011-11-21,2022-10-14
VOKS,Voksel Electric Tbk.,1990-12-20,4155602595,Utama,Industrials,150,623340389250,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
VRNA,Verena Multi Finance Tbk.,2008-06-25,5687353997,Pengembangan,Financials,110,625608939670,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2008-06-25,2022-10-14
WAPO,Wahana Pronatural Tbk.,2001-06-22,1240923111,Pengembangan,Consumer Non-Cyclicals,172,213438775092,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-06-22,2022-10-14
WEGE,Wijaya Karya Bangunan Gedung T,2017-11-30,9572000000,Utama,Infrastructures,170,1627240000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2017-11-30,2022-10-14
WEHA,WEHA Transportasi Indonesia Tb,2007-05-31,886411265,Utama,Transportation & Logistic,97,85981892705,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2007-05-31,2022-10-14
WGSH,Wira Global Solusi Tbk.,2021-12-06,1042500000,Akselerasi,Technology,153,159502500000,2021-12-06 09:00:00,2022-10-14 15:59:00,2021-12-06 09:00:00,2022-10-14 16:00:00,2021-12-06,2022-10-14
WICO,Wicaksana Overseas Internation,1994-08-08,1268950977,Pengembangan,Consumer Non-Cyclicals,384,487277175168,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
WIFI,Solusi Sinergi Digital Tbk.,2020-12-30,2050292287,Pengembangan,Consumer Cyclicals,194,397756703678,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-12-30 09:00:00,2022-10-14 16:00:00,2020-12-30,2022-10-14
WIIM,Wismilak Inti Makmur Tbk.,2012-12-18,2099873760,Utama,Consumer Non-Cyclicals,840,1763893958400,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2012-12-18,2022-10-14
WIKA,Wijaya Karya (Persero) Tbk.,2007-10-29,8969951372,Utama,Infrastructures,935,8386904532820,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2007-10-29,2022-10-14
WINR,Winner Nusantara Jaya Tbk.,2022-04-25,5235200000,Utama,Properties & Real Estate,50,261760000000,2022-04-25 09:00:00,2022-10-14 15:59:00,2022-04-25 09:00:00,2022-10-14 16:00:00,2022-04-25,2022-10-14
WINS,Wintermar Offshore Marine Tbk.,2010-11-29,4346087057,Utama,Energy,294,1277749594758,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2010-11-29,2022-10-14
WIRG,WIR ASIA Tbk.,2022-04-04,11919159000,Pengembangan,Technology,288,3432717792000,2022-04-04 09:00:00,2022-10-14 15:59:00,2022-04-04 09:00:00,2022-10-14 16:00:00,2022-04-04,2022-10-14
WMPP,Widodo Makmur Perkasa Tbk.,2021-12-06,29419000000,Utama,Consumer Non-Cyclicals,150,4412850000000,2021-12-06 09:00:00,2022-10-14 15:59:00,2021-12-06 09:00:00,2022-10-14 16:00:00,2021-12-06,2022-10-14
WMUU,Widodo Makmur Unggas Tbk.,2021-02-02,12941176500,Utama,Consumer Non-Cyclicals,115,1488235297500,2021-11-01 09:00:00,2022-10-14 15:59:00,2021-02-02 09:00:00,2022-10-14 16:00:00,2021-02-02,2022-10-14
WOMF,Wahana Ottomitra Multiartha Tb,2004-12-13,3481481480,Utama,Financials,264,919111110720,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2004-12-13,2022-10-14
WOOD,Integra Indocabinet Tbk.,2017-06-21,6362500000,Utama,Consumer Cyclicals,416,2646800000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2017-06-21,2022-10-14
WOWS,Ginting Jaya Energi Tbk.,2019-11-08,2475720000,Pengembangan,Energy,50,123786000000,2021-11-01 09:00:00,2022-07-29 15:59:00,2020-04-16 09:00:00,2022-07-29 16:00:00,2019-11-08,2022-10-14
WSBP,Waskita Beton Precast Tbk.,2016-09-20,26361157534,Utama,Basic Materials,95,2504309965730,2021-11-01 09:00:00,2022-02-04 15:59:00,2020-04-16 09:00:00,2022-04-15 16:00:00,2016-09-20,2022-10-14
WSKT,Waskita Karya (Persero) Tbk.,2012-12-19,28806807016,Utama,Infrastructures,496,14288176279936,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2012-12-19,2022-10-14
WTON,Wijaya Karya Beton Tbk.,2014-04-08,8715466600,Utama,Basic Materials,210,1830247986000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2014-04-08,2022-10-14
YELO,Yelooo Integra Datanet Tbk.,2018-10-29,1912774405,Pengembangan,Consumer Cyclicals,91,174062470855,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2018-10-29,2022-10-14
YPAS,Yanaprima Hastapersada Tbk,2008-03-05,668000089,Pengembangan,Basic Materials,635,424180056515,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2008-03-05,2022-10-14
YULE,Yulie Sekuritas Indonesia Tbk.,2004-12-10,1785000000,Pengembangan,Financials,2060,3677100000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2004-12-10,2022-10-14
ZBRA,Dosni Roha Indonesia Tbk.,1991-08-01,2510706263,Pengembangan,Industrials,550,1380888444650,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2001-04-16,2022-10-14
ZINC,Kapuas Prima Coal Tbk.,2017-10-16,25250000000,Pengembangan,Basic Materials,70,1767500000000,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2017-10-16,2022-10-14
ZONE,Mega Perintis Tbk.,2018-12-12,870171478,Pengembangan,Consumer Cyclicals,1160,1009398914480,2021-11-01 09:00:00,2022-10-14 15:59:00,2020-04-16 09:00:00,2022-10-14 16:00:00,2018-12-12,2022-10-14
ZYRX,Zyrexindo Mandiri Buana Tbk.,2021-03-30,1333333350,Pengembangan,Technology,472,629333341200,2021-11-01 09:00:00,2022-10-14 15:59:00,2021-03-30 09:00:00,2022-10-14 16:00:00,2021-03-30,2022-10-14
